perfil,rede,id_video,usuario,data,hora,texto,midia,num_caracteres,num_palavras,num_emojis,num_mencoes,likes,repostagens,comentarios,prob_positivo,prob_neutro,prob_negativo,sentimento_geral
GayerGus,instagram,2,juntos_pela_liberdade_,2026-01-06,21:59:36,Se você é patriota e tá cansado de ficar só assistindo e deseja ir às ruas siga nossa página ! Vamos levantar uma nação que luta e não renuncia princípios...,0,157,30,0,0,0,,0.0,0.0872611850500106,0.8502994775772095,0.0624393932521343,neutro
GayerGus,instagram,2,davidnisenson,2026-01-06,21:54:47,vagabundo canalha de goiás,0,26,4,0,0,0,,0.0,0.0118195498362183,0.0377089492976665,0.9504715204238892,negativo
GayerGus,instagram,2,danydi_,2026-01-06,21:24:53,"Parem de achar que o Trump será a salvação, se ele quisesse fazer algo pelo Brasil, já teria feito, mas preferiu retirar as sanções que, com certeza não saiu de graça...ele não faz nada para beneficiar e levar a paz para uma nação, como dito em seus pronunciamentos.",0,266,48,0,0,0,,0.0,0.0433181636035442,0.1369424015283584,0.8197394013404846,negativo
GayerGus,instagram,2,rainha_bf,2026-01-06,21:05:08,O Maduro caiu de podre.🙏,0,24,5,1,0,0,,0.0,0.0165174100548028,0.0825569555163383,0.900925636291504,negativo
GayerGus,instagram,2,dedeiafraga,2026-01-06,18:58:11,cena lindaaaa,0,13,2,0,0,0,,0.0,0.9919615387916564,0.0057625765912234,0.0022758482955396,positivo
GayerGus,instagram,2,gifariasdantas,2026-01-06,17:39:50,Que joquem as chaves.,0,21,4,0,0,0,,0.0,0.2294573783874511,0.7606844902038574,0.0098581267520785,neutro
GayerGus,instagram,2,joaotero,2026-01-06,16:32:31,13❤️🙏13🙏❤️13❤️🙏13❤️🙏13🙏❤️13❤️🙏13❤️🙏13🙏❤️13❤️🙏13❤️🙏13🙏❤️,0,55,1,22,0,0,,0.0,0.4359172284603119,0.5070652961730957,0.0570175684988498,neutro
GayerGus,instagram,2,jorcicaetano,2026-01-06,15:10:32,Tomara mesmo Deus seja louvado,0,30,5,0,0,0,,0.0,0.9486709833145142,0.0447907857596874,0.0065382644534111,positivo
GayerGus,instagram,2,julioaug__,2026-01-06,14:53:13,"IAE Gustavo ladrãozinho matador 😂😂😂😂😂 quero ver a sua vez bandidão da blindagem 😂😂😂😂😂 bandidão da corrupção apareça seu homem com ""h"" invisível @gusgayer @gusgayer.br",0,166,25,10,2,0,,0.0,0.3299432694911957,0.391020268201828,0.2790365219116211,neutro
GayerGus,instagram,2,l_eo_bomx,2026-01-06,14:08:19,,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,marii_aniiinha,2026-01-06,13:07:54,Quero ver vc pq que eu saiba quem mata também tem que ir preso!!!!!!,0,68,14,0,0,0,,0.0,0.0278002638369798,0.4400967061519623,0.5321031212806702,negativo
GayerGus,instagram,2,miguel.heidel,2026-01-06,12:40:07,Você que deveria estar preso,0,28,5,0,0,0,,0.0,0.0189869664609432,0.0452109836041927,0.9358020424842834,negativo
GayerGus,instagram,2,cariocateacher,2026-01-06,12:22:46,ao invés de vocês ficarem nessa briguinha eterna esquerdaXdireita porque não lutam pra aprovar leis mais severas contra agressores de mulheres? votei em você mas já tá ridículo. O Brasil tem problemas reais o que a Venezuela tem haver com a gente?,0,247,42,0,0,0,,0.0,0.0058500706218183,0.0097960848361253,0.98435378074646,negativo
GayerGus,instagram,2,dorius2024,2026-01-06,12:08:53,"Considero importante a ida de parlamentares brasileiros aos EUA ouvir o ex comandante de inteligência da Venezuela Hugo Cavarjal para obter informações sobre financiamento de campanhas do PT, ampliação do narcotráfico a partir do Cártel de Los Soles no Brasil, parceirias do Brasil no transportes de petróleo para regimes ditatoriais e lavagem de dinheiro para autoridades brasileiras.",0,385,57,0,0,0,,0.0,0.191457986831665,0.7494335770606995,0.0591084286570549,neutro
GayerGus,instagram,2,miguelimp,2026-01-06,10:50:02,@flaviobolsonaro presidente 2026 🇧🇷🇧🇷🇧🇷👏👏🇱🇷🇱🇷🇱🇷 22,0,50,5,8,1,0,,0.0,0.6007535457611084,0.3667913675308227,0.0324550569057464,positivo
GayerGus,instagram,2,claudiocosta3105,2026-01-06,10:46:19,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0,20,1,10,0,0,,0.0,0.5398804545402527,0.4241051375865936,0.0360143817961216,positivo
GayerGus,instagram,2,__clara.borges,2026-01-06,03:19:17,😂😂😂😂😂😂😂😂 estavam até ontem mugindo por propaganda de chinelo e querem discutir política internacional,0,101,14,8,0,0,,0.0,0.2925630509853363,0.28052619099617,0.4269108176231384,negativo
GayerGus,instagram,2,celsoluizalvesjose,2026-01-06,01:49:02,Choro livre,0,11,2,0,0,0,,0.0,0.1265871524810791,0.7342886924743652,0.1391241252422332,neutro
GayerGus,instagram,2,julio_cesar_r_goncalves_jr,2026-01-06,01:41:46,👏👏👏👏👏👏👏🇺🇸🙌,0,10,1,9,0,0,,0.0,0.6232694387435913,0.3450909256935119,0.0316397063434124,positivo
GayerGus,instagram,2,vevefonseca,2026-01-06,01:27:38,"Sou contra qualquer ditador, mas por que você não fala sobre Ustra? Sabemos quem foi, né Gustavo? Ou vc é contra ditadura apenas de 1 lado???",0,141,26,0,0,0,,0.0,0.0201635565608739,0.4198073744773865,0.5600290894508362,negativo
GayerGus,instagram,2,carlosrzende,2026-01-06,01:07:47,Inda esta envolvido com desvio de emendas! Vocês são entreguistas,0,65,10,0,0,0,,0.0,0.0047543291002511,0.0191757008433341,0.976069986820221,negativo
GayerGus,instagram,2,carlarosanebarbosa,2026-01-06,01:05:53,"Espero, que em breve, o Lula eo Alexandre de Moraes, também sejam presos!",0,73,13,0,0,0,,0.0,0.0247838292270898,0.8932442665100098,0.0819718986749649,neutro
GayerGus,instagram,2,ermoancarvalho,2026-01-06,00:52:25,Gente que atropela os outros e mata tbm deveria ter o mesmo tratamento.,0,71,13,0,0,0,,0.0,0.0182906035333871,0.0960411727428436,0.8856682777404785,negativo
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:34:01,🇺🇸,0,2,1,1,0,0,,0.0,0.2227877974510193,0.7481433749198914,0.0290687885135412,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:34:00,🇧🇷,0,2,1,1,0,0,,0.0,0.3738266825675964,0.601137638092041,0.0250356029719114,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:58,🙏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:57,👏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:56,🇺🇸,0,2,1,1,0,0,,0.0,0.2227877974510193,0.7481433749198914,0.0290687885135412,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:55,🙌,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:53,👏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:52,🙏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:51,🙏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:49,👏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:48,🇺🇸,0,2,1,1,0,0,,0.0,0.2227877974510193,0.7481433749198914,0.0290687885135412,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:47,🇺🇸,0,2,1,1,0,0,,0.0,0.2227877974510193,0.7481433749198914,0.0290687885135412,neutro
GayerGus,instagram,2,filipi.silva.330,2026-01-06,00:33:46,👏,0,1,1,1,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,marconymend,2026-01-06,00:13:14,🇧🇷🇺🇸🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸,0,22,1,11,0,0,,0.0,0.5712502598762512,0.3961818814277649,0.0325678586959838,positivo
GayerGus,instagram,2,katiapacomio,2026-01-06,00:03:38,Deus é justo vai pagar aqui na terra,0,36,8,0,0,0,,0.0,0.6058747172355652,0.3521773219108581,0.0419479869306087,positivo
GayerGus,instagram,2,cilosbrownofficial,2026-01-06,00:02:01,👏🏾👏🏾👏🏾,0,6,1,3,0,0,,0.0,0.5777763724327087,0.3630731403827667,0.0591504722833633,positivo
GayerGus,instagram,2,marcoleaosol,2026-01-05,23:53:43,Vc é um ser abjeto e nem por isso vou na sua casa te tirar da cama e te encher de porrada.,0,90,22,0,0,0,,0.0,0.0091838100925087,0.0288025252521038,0.9620137810707092,negativo
GayerGus,instagram,2,suely_alencar_,2026-01-05,23:50:51,🙌🙌🙌🙌,0,4,1,4,0,0,,0.0,0.4094857573509216,0.5447133779525757,0.0458009354770183,neutro
GayerGus,instagram,2,anaforasteira,2026-01-05,23:35:15,Fruta madura demais apodrece.,0,29,4,0,0,0,,0.0,0.046235866844654,0.7720471024513245,0.1817170083522796,neutro
GayerGus,instagram,2,ricardokuwahara,2026-01-05,23:21:36,👏👏👏👏,0,4,1,4,0,0,,0.0,0.7605944275856018,0.2057840228080749,0.0336215272545814,positivo
GayerGus,instagram,2,paulofmelo,2026-01-05,23:01:18,,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,neutro
GayerGus,instagram,2,verdade_tropical,2026-01-05,22:47:00,https://www.diariodocentrodomundo.com.br/gustavo-gayer-dirigia-bebado-em-racha-que-deixou-tres-mortos-e-reincidiu-anos-depois/,1,126,1,0,0,0,,0.0,0.0345170013606548,0.876364529132843,0.089118368923664,neutro
GayerGus,instagram,2,verdade_tropical,2026-01-05,22:42:37,https://www.instagram.com/reel/DTJVGPfiVqQ/?igsh=a2VndmZndjE3MWc=,1,65,1,0,0,0,,0.0,0.0597005262970924,0.8947656750679016,0.0455338843166828,neutro
GayerGus,instagram,2,profmarcelobs,2026-01-05,22:38:07,Que todos os corrupto paguem pelos seus crimes. Seja por corrupção ou por crime de acidente de trânsito,0,103,18,0,0,0,,0.0,0.0213114693760871,0.1268715411424636,0.8518170118331909,negativo
GayerGus,instagram,2,liviamendes728,2026-01-05,22:01:26,"Trump nos livre desse congresso que suga nosso dinheiro através de emendas pix, o povo está empobrecendo cada dia que passa por conta desses sanguessugas, nos ajude trump🙏",0,171,28,1,0,0,,0.0,0.0211130082607269,0.0453371927142143,0.9335498213768004,negativo
GayerGus,instagram,2,antonialuzdealmeida,2026-01-05,21:49:48,Esse ano começa bem boa faxina,0,30,6,0,0,0,,0.0,0.959080934524536,0.0358525067567825,0.0050665531307458,positivo
GayerGus,instagram,2,maria_emmerich_,2026-01-05,21:49:14,👏👏👏👏,0,4,1,4,0,0,,0.0,0.7605944275856018,0.2057840228080749,0.0336215272545814,positivo
GayerGus,instagram,2,penido_afonso,2026-01-05,21:10:31,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,10,1,10,0,0,,0.0,0.5124520063400269,0.4420155584812164,0.0455324240028858,positivo
GayerGus,instagram,2,fernandampovoa.adv,2026-01-05,21:05:07,Deus é fiel 🙏🏻🇧🇷,0,16,4,2,0,0,,0.0,0.9776138067245485,0.0205357577651739,0.0018503796309232,positivo
GayerGus,instagram,2,ocaioborba,2026-01-05,20:49:58,Em breve você quem será preso,0,29,6,0,0,0,,0.0,0.0231935959309339,0.943191647529602,0.0336147397756576,neutro
GayerGus,instagram,2,martinijeanpaulo,2026-01-05,20:14:07,"Já começou o ano muito bem,falta o Lula pra cadeia",0,50,10,0,0,0,,0.0,0.8038161993026733,0.1350163668394088,0.0611674226820468,positivo
GayerGus,instagram,2,fred_filgueira,2026-01-05,19:32:04,🙌🔥👏🙏🇧🇷🇺🇸,0,8,1,6,0,0,,0.0,0.5506637692451477,0.4166406989097595,0.0326954871416091,positivo
GayerGus,instagram,2,nildetebarbosadutra,2026-01-05,19:06:16,Vagabundos,0,10,1,0,0,0,,0.0,0.0069331722334027,0.0087021952494978,0.984364688396454,negativo
GayerGus,instagram,2,edvanramoscavalcante,2026-01-05,19:04:45,Kkkkkkkkkkkkkkkkkkkkkk,0,22,1,0,0,0,,0.0,0.4758483171463012,0.3627907633781433,0.1613608598709106,positivo
GayerGus,instagram,2,paulohenrique.oliveira.739,2026-01-05,18:57:23,ENTREVISTA O GABRIEL UM MISSIONÁRIO VENEZUELANO QUE ESTÁ NO BRASIL ENTREVISTADO PELO CLAUDIO DANTAS HOJE SEGUNDA FEIRA 05/01/26,0,127,18,0,0,0,,0.0,0.0158929135650396,0.97185218334198,0.0122549198567867,neutro
GayerGus,instagram,2,carolbia1,2026-01-05,18:32:44,ALELUIA 🙌,0,9,2,1,0,0,,0.0,0.4416519105434418,0.5405409932136536,0.0178070496767759,neutro
GayerGus,instagram,2,veraneneia,2026-01-05,17:42:21,👏👏👏👏👏👏👏👏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0,18,1,13,0,0,,0.0,0.7159213423728943,0.2536837756633758,0.0303948689252138,positivo
GayerGus,instagram,2,karen_baccelli,2026-01-05,17:39:25,Tão mansinho. Até parece inocente 😡😡😡😡,0,38,6,4,0,0,,0.0,0.8571875691413879,0.0942825600504875,0.0485299229621887,positivo
GayerGus,instagram,2,tupimil78,2026-01-05,17:14:55,Agora só faltam mais 3 países na América do Sul 🙏,0,49,11,1,0,0,,0.0,0.1918650865554809,0.7916359305381775,0.0164989363402128,neutro
GayerGus,instagram,2,bruno_mazera,2026-01-05,17:12:44,👏👏👏👏👏👏🙌🙌🙌🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,19,1,14,0,0,,0.0,0.6960602402687073,0.2673953473567962,0.0365444608032703,positivo
GayerGus,instagram,2,silvana___mello,2026-01-05,17:10:11,🙌🙌🙌🙏,0,4,1,4,0,0,,0.0,0.4143474400043487,0.5397486686706543,0.0459038317203521,neutro
GayerGus,instagram,2,bred_algustoofc,2026-01-05,17:00:09,E o lulinha tá como com o……. Na mão 😂😂😂😂😂😂😂,0,43,10,7,0,0,,0.0,0.5918638110160828,0.298571914434433,0.1095642000436782,positivo
GayerGus,instagram,2,kledeletronico,2026-01-05,16:57:22,"@gusgayer Quem estiver com pena de Maduro é sua esposa, Cilia Flores, peça-chave do narcotráfico internacional. Que recorram ao STF e façam como Lindbergh faria, literalmente.",0,175,26,0,1,0,,0.0,0.0476034879684448,0.4138918220996856,0.5385046601295471,negativo
GayerGus,instagram,2,lottlagemartins,2026-01-05,16:52:38,🙏 amém !🇧🇷🇧🇷🇧🇷🇧🇷,0,16,3,5,0,0,,0.0,0.915513038635254,0.0766787379980087,0.0078082280233502,positivo
GayerGus,instagram,2,david_rezitano,2026-01-05,16:49:52,👏🇧🇷,0,3,1,2,0,0,,0.0,0.8662446737289429,0.123211070895195,0.0105442125350236,positivo
GayerGus,instagram,2,david_rezitano,2026-01-05,16:49:49,🇧🇷👏👏👏,0,5,1,4,0,0,,0.0,0.7211228013038635,0.2484062612056732,0.030470997095108,positivo
GayerGus,instagram,2,karmemdea,2026-01-05,16:41:52,Como é bom ver esse verme preso,0,31,7,0,0,0,,0.0,0.7983379364013672,0.0557172410190105,0.1459447294473648,positivo
GayerGus,instagram,2,elis_slsantana,2026-01-05,16:27:04,👏👏👏👏👏👏Deus deu um grande livramento pra Venezuela,0,49,7,6,0,0,,0.0,0.5274168252944946,0.2250282615423202,0.2475549280643463,positivo
GayerGus,instagram,2,fabipoliveira,2026-01-05,16:26:10,Melhor imagem para iniciar o ano com pe direito e que venha os outros amigos pra completar a felicidade mundial. 🇧🇷🇺🇸Venezuela,0,126,21,2,0,0,,0.0,0.9831957221031188,0.0140170194208621,0.002787270117551,positivo
GayerGus,instagram,2,filomenapereiradasilva,2026-01-05,15:30:53,🇧🇷🇧🇷🇧🇷🙏🙏,0,8,1,5,0,0,,0.0,0.5617677569389343,0.3979801833629608,0.0402521230280399,positivo
GayerGus,instagram,2,niltonsantos17_,2026-01-05,15:17:20,Cadê o brabão de Miraflores?,0,28,5,0,0,0,,0.0,0.0175305418670177,0.2093305736780166,0.7731388807296753,negativo
GayerGus,instagram,2,adrianogoncalvesbandeira,2026-01-05,15:09:56,Deveria tratar ele com pão e água na cadeia. Só pra ele sentir o que o povo venezuelano sentiu em seu governo.,0,110,22,0,0,0,,0.0,0.0339142009615898,0.2187506407499313,0.7473351359367371,negativo
GayerGus,instagram,2,estetica.jared,2026-01-05,14:56:55,Amém 🙌,0,6,2,1,0,0,,0.0,0.9076955318450928,0.0836993604898452,0.0086050955578684,positivo
GayerGus,instagram,2,dinholancha,2026-01-05,14:55:49,O próximo será o Narcoterrorista ladrão aqui do Brasil 😂😂😂,0,58,10,3,0,0,,0.0,0.2746239006519317,0.4203467071056366,0.3050293922424316,neutro
GayerGus,instagram,2,b.r.e.n.n.o.l.i.m.a,2026-01-05,14:45:03,Que satisfação aspira 😂,0,23,4,1,0,0,,0.0,0.9712940454483032,0.0228817407041788,0.0058242944069206,positivo
GayerGus,instagram,2,marisacanabarro,2026-01-05,14:09:27,👏👏👏🙏,0,4,1,4,0,0,,0.0,0.7473681569099426,0.2200797796249389,0.0325520522892475,positivo
GayerGus,instagram,2,thiago_cardoso.l,2026-01-05,14:04:56,Alguém de fato começou 2026 com o pé esquerdo 😂😂😂👏🏽👏🏽👏🏽👏🏽🇺🇸🇺🇸🇺🇸,0,63,10,10,0,0,,0.0,0.6544060111045837,0.2910533845424652,0.0545405931770801,positivo
GayerGus,instagram,2,domingossoares3765,2026-01-05,14:03:16,🇺🇸🇺🇸🇺🇸🇺🇸🙌,0,9,1,5,0,0,,0.0,0.369992733001709,0.5959266424179077,0.0340806692838668,neutro
GayerGus,instagram,2,flaviagalleazzi,2026-01-05,13:46:01,De pijaminha e chinelo! Que pesadelo para Maduro e que sonho realizado para muitas pessoas!!!,0,93,15,0,0,0,,0.0,0.2286440432071685,0.5111322402954102,0.2602237164974212,neutro
GayerGus,instagram,2,lincolnmchaves,2026-01-05,13:38:58,Ele conseguiu o tão sonhado visto americano 😂,0,45,8,1,0,0,,0.0,0.5223898887634277,0.4157001376152038,0.0619099326431751,positivo
GayerGus,instagram,2,cleusa5588,2026-01-05,13:33:34,Melhor notícia de janeiro de 2026👏👏👏,0,36,6,3,0,0,,0.0,0.982954204082489,0.0129782995209097,0.0040674586780369,positivo
GayerGus,instagram,2,antonio_moto_taxi_,2026-01-05,13:30:29,Vai fazer companhia a Bolsonaro agora,0,37,6,0,0,0,,0.0,0.0458841435611248,0.9369789958000184,0.0171368531882762,neutro
GayerGus,instagram,2,raphalerbach,2026-01-05,13:25:47,Falou tudo!!! O povo brasileiro te agradece por tudo que vem fazendo pelo bem do país!,0,86,16,0,0,0,,0.0,0.986548125743866,0.0096881259232759,0.0037637220229953,positivo
GayerGus,instagram,2,sandra.cardoso908,2026-01-05,13:18:15,Com o abrigo e o tênis da Nick 🤣🤣🤣🤣🤣,0,36,9,5,0,0,,0.0,0.6505225896835327,0.2873989045619964,0.0620785094797611,positivo
GayerGus,instagram,2,paulopizani,2026-01-05,12:48:10,"Ele está andando assim porque está cagado? Que ele é um bosta eu já sei, não precisa falar.",0,91,18,0,0,0,,0.0,0.0052367132157087,0.0193128995597362,0.9754503965377808,negativo
GayerGus,instagram,2,luciomarques5,2026-01-05,12:31:00,Ihuuuuuuu🙌🇺🇸,0,12,1,2,0,0,,0.0,0.9269159436225892,0.0678310766816139,0.0052529559470713,positivo
GayerGus,instagram,2,silvialucia574,2026-01-05,12:23:27,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🙏🙏🙏🙏🙏🙏🙏🙌🙌🙌🙌🙌🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸👏👏👏👏👏,0,39,1,28,0,0,,0.0,0.6449935436248779,0.3203201591968536,0.0346862934529781,positivo
GayerGus,instagram,2,inargila,2026-01-05,12:23:07,Gloria a Deus 🙌,0,15,4,1,0,0,,0.0,0.9122802019119264,0.0731831267476081,0.0145366499200463,positivo
GayerGus,instagram,2,enilce.pereira.5,2026-01-05,12:19:37,🇧🇷🙌👏,0,4,1,3,0,0,,0.0,0.5397956967353821,0.4280225038528442,0.0321817472577095,positivo
GayerGus,instagram,2,washingtonnicecio,2026-01-05,12:10:21,Coitadinho,0,10,1,0,0,0,,0.0,0.0803611427545547,0.0571240596473217,0.8625147342681885,negativo
GayerGus,instagram,2,marcelo_ribeiro06,2026-01-05,12:07:23,👏👏👏👏👏👏👏👏👏,0,9,1,9,0,0,,0.0,0.7605944275856018,0.2057840228080749,0.0336215272545814,positivo
GayerGus,instagram,2,ev.adrianoflausino,2026-01-05,12:06:25,😂L,0,2,1,1,0,0,,0.0,0.6453493237495422,0.2849551141262054,0.0696956291794776,positivo
GayerGus,instagram,2,simone.uhlmann.98,2026-01-05,12:04:22,2026 começou muito bem!! 👏👏👏👏,0,29,5,4,0,0,,0.0,0.9719725251197816,0.0225501656532287,0.0054772477596998,positivo
GayerGus,instagram,2,rogaciano800,2026-01-05,11:52:25,Muito bom ver isso 👏👏👏👏👏👏👏👏🇺🇸,0,29,5,9,0,0,,0.0,0.9900914430618286,0.0079193832352757,0.0019891771953552,positivo
GayerGus,instagram,2,anildosalgado,2026-01-05,11:44:54,Vitória dos venezuelanos e dos brasileiros inteligentes da Direita . Povo de bem . 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🔥🔥🔥🔥🙏🙏🙏🙏🙏🙏,0,119,15,23,0,0,,0.0,0.8381687998771667,0.14711494743824,0.0147162266075611,positivo
GayerGus,instagram,2,luziaelizabelline,2026-01-05,11:40:30,"""Resgate do bom s3nso""? O que vem à ser isso?",0,45,10,0,0,0,,0.0,0.0135385245084762,0.9604290127754213,0.0260323621332645,neutro
GayerGus,instagram,2,dangelaperuffo,2026-01-05,11:40:16,🙏🙏,0,2,1,2,0,0,,0.0,0.4968743920326233,0.459188848733902,0.0439367443323135,positivo
GayerGus,instagram,2,marisetealvespereira,2026-01-05,11:31:07,Umas das imagens mais satisfeitoria do ano .👏🏼👏🏼👏🏼👏🏼,0,52,8,4,0,0,,0.0,0.9901600480079652,0.0077375913970172,0.0021024220623075,positivo
