"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"yanndieggo","2026-01-03","22:46:24","@BolsonaroSP @NicolasMaduro Pipipi popopó https://t.co/BwU69lKLVq",1,65,5,0,2,0,0,"",0.009729355573654175,0.0654880553483963,0.9247825145721436,"negativo"
"Desintoxico","2026-01-03","22:43:47","@BolsonaroSP @NicolasMaduro Falou o sabidão arrogante que é craque em dar tiro no próprio pé.",0,93,15,0,2,0,0,"",0.007023152429610491,0.025025097653269768,0.967951774597168,"negativo"
"AfranioSousa58","2026-01-03","22:37:48","@BolsonaroSP @NicolasMaduro Deveria se preocupar que a batata tá assando para teu lado.. 😂",0,90,14,1,2,0,0,"",0.06149996817111969,0.21515269577503204,0.7233473062515259,"negativo"
"RafaelBarbosa87","2026-01-03","22:32:07","@BolsonaroSP @NicolasMaduro @BolsonaroSP tem como você vim dizer isso aqui no Brasil?",0,85,12,0,3,0,0,"",0.09549693763256073,0.8311747312545776,0.07332826405763626,"neutro"
"JooDoctor","2026-01-03","22:30:51","@BolsonaroSP @NicolasMaduro https://t.co/QMqH5zr8rT",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"JooDoctor","2026-01-03","22:30:50","@BolsonaroSP @NicolasMaduro https://t.co/FmmgkpzcJt",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"JooDoctor","2026-01-03","22:30:15","@BolsonaroSP @NicolasMaduro https://t.co/Jvji3q13gt",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"Francis73406366","2026-01-03","22:30:09","@BolsonaroSP @NicolasMaduro Isso tudo foi o Trump que te disse, .né??",0,69,11,0,2,0,0,"",0.010746238753199577,0.9324490427970886,0.056804679334163666,"neutro"
"PapiLindu","2026-01-03","22:27:58","@BolsonaroSP @NicolasMaduro Não sei se ele teme, mas vc tem medo de voltar para o Brasil, isso eu tenho certeza.",0,112,20,0,2,0,0,"",0.04969662427902222,0.5968627333641052,0.35344064235687256,"neutro"
"xipaia13","2026-01-03","22:27:34","@BolsonaroSP @NicolasMaduro BURRO e PATÉTICO",0,44,5,0,2,0,0,"",0.003263782011345029,0.005033166613429785,0.9917029738426208,"negativo"
"selmavisinti","2026-01-03","22:26:50","@BolsonaroSP @NicolasMaduro E vocês idiotas só invés de ir atrás do dinheiro que o narcotráfico trágico deu a campanha do Lula ficou aí falando de anistia, ao invés de ir junto com Trump",0,186,33,0,2,0,0,"",0.006673651281744242,0.03278140723705292,0.9605449438095093,"negativo"
"newton_vale","2026-01-03","22:26:18","@BolsonaroSP @Ednasou70159717 @NicolasMaduro Povo brasileiro, povo covarde. Você e seu pai tiraram as vendas de muitos brasileiros, e fizeram o povo enxergar a realidade, acontece que o povo brasileiro é covarde, sempre esperando um herói resolver os problemas que só o próprio povo brasileiro pode responder.",0,309,46,0,3,0,0,"",0.03845358267426491,0.04742974042892456,0.9141167402267456,"negativo"
"LixaZero","2026-01-03","22:26:16","@BolsonaroSP @NicolasMaduro Chora mais que tá pouco... https://t.co/OMjLokyads",1,78,8,0,2,0,0,"",0.3001059293746948,0.2196362465620041,0.48025771975517273,"negativo"
"PetersMania","2026-01-03","22:20:18","@BolsonaroSP @NicolasMaduro Parcialmente. Lula criticou a ação contra Maduro por defesa da soberania e da não intervenção, algo típico da diplomacia brasileira. Não há provas de que ele o faça por medo de ligações com narcotráfico, fraude ou terrorismo.",0,253,39,0,2,0,0,"",0.038116760551929474,0.32376745343208313,0.6381157636642456,"negativo"
"Du_marques_81","2026-01-03","22:11:17","@BolsonaroSP @NicolasMaduro O pinguço tá com o botão na mão!!! 🤣🤣🤣🤣",0,67,11,4,2,0,0,"",0.5331281423568726,0.3401734232902527,0.12669849395751953,"positivo"
"Jsesperekj","2026-01-03","22:08:20","@BolsonaroSP @NicolasMaduro Mas e o trabalho? Quando volta??",0,60,8,0,2,0,0,"",0.009419198147952557,0.5547856688499451,0.4357951581478119,"neutro"
"Ayron_Dias","2026-01-03","22:02:35","@BolsonaroSP @NicolasMaduro Tu é muito doido mesmo, hein! Deixa de ser maluco, cara! Vai procurar um trabalho digno pra fazer e deixe o Brasil e paz. Covarde do c@r@lho!",0,169,29,0,4,0,0,"",0.0034603162202984095,0.007969459518790245,0.9885701537132263,"negativo"
"Gustavo00521541","2026-01-03","22:02:13","@BolsonaroSP @NicolasMaduro Só mais 72h!!",0,41,5,0,2,0,0,"",0.028719831258058548,0.957612156867981,0.013667996041476727,"neutro"
"rafa_c_ramos","2026-01-03","21:58:41","@BolsonaroSP @NicolasMaduro Tu tá feio que dói sem a barba",0,58,10,0,2,0,0,"",0.004973850678652525,0.027169877663254738,0.9678562879562378,"negativo"
"darneyjabs","2026-01-03","21:58:31","@BolsonaroSP @NicolasMaduro A entrega do Nicolas Maduro foi negociada com a retirada das magnisty do Alexandre e outras coisas...",0,129,19,0,2,0,0,"",0.009164041839540005,0.8927664160728455,0.09806963056325912,"neutro"
"Rosermoura","2026-01-03","21:56:52","@BolsonaroSP @NicolasMaduro Bozo já está preso pq ele queria fazer O mesmo no Brasil o safado",0,93,16,0,2,0,0,"",0.007142618764191866,0.029942700639367104,0.962914764881134,"negativo"
"TiagoWolff82","2026-01-03","21:55:26","@BrunoJimmyz Trump não gosta do Lula ele tá fazendo política!! Vá estudar e pára de ficar falando asneiras aqui!!",0,113,19,0,1,0,0,"",0.005266154184937477,0.028406834229826927,0.9663270711898804,"negativo"
"PauloRo84348759","2026-01-03","21:52:34","@BolsonaroSP @NicolasMaduro Nada. Ele é presidente, banana. Agora vce ? Desempregado... 😅😅😅😅😅😅😅😅 Tapado",0,103,13,8,2,0,0,"",0.03316224366426468,0.07452795654535294,0.8923097848892212,"negativo"
"paulo_venancio","2026-01-03","21:52:27","@BolsonaroSP @NicolasMaduro Volta !!! https://t.co/MC5E3q9tQR",1,61,5,0,2,0,0,"",0.029613923281431198,0.0629187822341919,0.9074673056602478,"negativo"
"cacastellari","2026-01-03","21:52:04","@BolsonaroSP @NicolasMaduro Tu não consegue interpretar um texto simples 🫩 que merda de ser tu é.",0,97,16,1,2,0,0,"",0.003080775262787938,0.005238499026745558,0.9916808009147644,"negativo"
"LINDOMARNEVES2","2026-01-03","21:52:02","@BolsonaroSP @NicolasMaduro Vocês sempre criando cortina de fumaça. Lulão não teme nada e a ninguém Bananinha!",0,110,16,0,2,0,0,"",0.008397159166634083,0.0448656864464283,0.9467372298240662,"negativo"
"LSenun2","2026-01-03","21:52:02","@BolsonaroSP @AgroBrasil22 @NicolasMaduro Santa Cruz! Que homem lindo! Que me perdoe a esposa do Eduardo🥰",0,105,15,1,3,0,0,"",0.9775503873825073,0.015078648924827576,0.007370936684310436,"positivo"
"bt148341","2026-01-03","21:50:15","@Assombroso69 @BolsonaroSP @NicolasMaduro Olavo é aquele retardado que morreu de uma doença que não existe?",0,107,15,0,3,0,0,"",0.00585208972916007,0.1341194212436676,0.8600284457206726,"negativo"
"oliveirajoseni3","2026-01-03","21:48:49","@BolsonaroSP @NicolasMaduro O Escrivão …",0,40,5,0,2,0,0,"",0.060761403292417526,0.9237093925476074,0.015529113821685314,"neutro"
"eraldosjose","2026-01-03","21:47:52","@BolsonaroSP @NicolasMaduro Venha pra cá pra xandão botar a pulseira de Roberto Carlos na sua mão",0,97,16,0,2,0,0,"",0.4055069386959076,0.5603200793266296,0.034172989428043365,"neutro"
"reginanerse","2026-01-03","21:47:51","@BolsonaroSP @NicolasMaduro @RELE_CIDH @SecRubio @RepMariaSalazar @tedcruz @DonaldJTrumpJr @EricTrump @realDonaldTrump @TruthSocial @elonmusk @MarioNawfal @MikeBenzCyber @DOGE @RealAlexJones @BolsonaroSP @DeputySecState @DepChrisostomo @emd_worldwide @VickyRichterUSA @SantiagoDLNWS",0,282,21,0,21,0,0,"",0.44693297147750854,0.5379817485809326,0.0150853730738163,"neutro"
"katiaaraujo247","2026-01-03","21:46:51","@BolsonaroSP @NicolasMaduro Você é um absurdo ...",0,49,7,0,2,0,0,"",0.5854566693305969,0.10509253293275833,0.30945077538490295,"positivo"
"katiaaraujo247","2026-01-03","21:45:59","@BolsonaroSP @NicolasMaduro Nada bost1nha.",0,42,4,0,2,0,0,"",0.010190959088504314,0.06433045119047165,0.9254785776138306,"negativo"
"hb_elisa","2026-01-03","21:45:40","@BolsonaroSP @NicolasMaduro Sai fora criminoso!",0,47,5,0,2,0,0,"",0.003697838867083192,0.007746654096990824,0.9885554909706116,"negativo"
"silvestrini64","2026-01-03","21:44:54","@BolsonaroSP @NicolasMaduro Né Banana???? Já começou a trabalhar no Mac Donald's? https://t.co/dl3vXra7Dk",1,105,12,0,2,0,0,"",0.03524286299943924,0.8962806463241577,0.06847657263278961,"neutro"
"Neusagandra","2026-01-03","21:43:47","@BolsonaroSP @NicolasMaduro Oh família chataaaaaa Preguiça de você",0,66,8,0,2,0,0,"",0.0037513412535190582,0.0036653850693255663,0.9925832748413086,"negativo"
"faustolobo2","2026-01-03","21:41:06","@BolsonaroSP @NicolasMaduro @Belzebu___666 , tá na hora de levar o bananinha, não tá não?",0,89,14,0,3,0,0,"",0.013364460319280624,0.08875812590122223,0.8978774547576904,"negativo"
"JU_okay1","2026-01-03","21:39:39","@BolsonaroSP @NicolasMaduro F9DA-SE LUL@ SEU BANANA",0,51,6,0,2,0,0,"",0.00477647315710783,0.01108053419739008,0.9841429591178894,"negativo"
"MarcosoFoca","2026-01-03","21:39:07","@BolsonaroSP @NicolasMaduro Ainda alimentando mentiras? kkkkkkkkkk",0,66,6,0,2,0,0,"",0.012122269719839096,0.22064237296581268,0.7672353982925415,"negativo"
"_RenatoGoncalve","2026-01-03","21:37:47","@Tata_wm @BolsonaroSP @NicolasMaduro A principal rota de entrada de drogas nos EUA é pelo México. Por que os EUA não invadiram o México e nem cogitam isso? Simples, não tem petróleo no México.",0,192,33,0,3,0,0,"",0.02090676687657833,0.6451592445373535,0.33393394947052,"neutro"
"JU_okay1","2026-01-03","21:36:22","@BolsonaroSP @NicolasMaduro PROBLEMA DO LULA ELE QUE SE LASQUE IGUAL TU E PAPAI",0,79,13,0,2,0,0,"",0.00993138737976551,0.05134142190217972,0.9387272000312805,"negativo"
"GilMello14","2026-01-03","21:28:33","@BolsonaroSP @NicolasMaduro FALA O ESCRIVÃO DESEMPREGADO. 💪🤣",0,60,7,2,2,0,0,"",0.2668090760707855,0.48843032121658325,0.24476058781147003,"neutro"
"lmfranca_","2026-01-03","21:26:24","@BolsonaroSP @NicolasMaduro E seu pai tá preso",0,46,7,0,2,0,0,"",0.02400817908346653,0.5449140071868896,0.43107783794403076,"neutro"
"CarlosS37775450","2026-01-03","21:25:35","@BolsonaroSP @NicolasMaduro Se o senhor sabe ler e interpretar um texto, ele não defendeu o Maduro e sim a soberania da Venezuela. Por acaso o trump é o dono do mundo que pode fazer o que quiser, como anexar a Groenlândia ou o Canadá ou invadir qq país?",0,253,48,0,2,1,0,"",0.03313743695616722,0.1380743831396103,0.8287881016731262,"negativo"
"adrianobhavanas","2026-01-03","21:22:52","@BolsonaroSP @NicolasMaduro Bananinha ele não acabou com o narconaro https://t.co/PT3heNJJuQ",1,92,10,0,2,7,2,"",0.01865883357822895,0.7809011936187744,0.20043997466564178,"neutro"
"adrianobhavanas","2026-01-03","21:21:50","@BolsonaroSP @NicolasMaduro Kkkkkkkkkkkkkkkk bananinha acabou vagabundo tu não e mais nada só uma cadelinha no cio",0,114,16,0,2,2,0,"",0.01246805489063263,0.06460539996623993,0.9229266047477722,"negativo"
"Jcvieira73Rrree","2026-01-03","21:19:16","@BolsonaroSP @NicolasMaduro Se pre pare a sua hora também está chegando a você vai ficar juntinho com o seu pai na cadeia falso patriota",0,136,24,0,2,0,0,"",0.01591316983103752,0.07642125338315964,0.9076655507087708,"negativo"
"SUtopico67008","2026-01-03","21:17:08","@BolsonaroSP @NicolasMaduro Quem teme a prisão é você, verme. Por isso taí, fugido. Covarde. Inútil. Nunca fez nada que preste na vida. Qualquer outro pai teria vergonha de ter um filho como vc. Mas o seu pai consegue ser pior do que vc. Verme! Seu pai tá preso. Daqui a pouco é vc.",0,282,53,0,2,0,0,"",0.005846893414855003,0.009372258558869362,0.9847809076309204,"negativo"
"minombreesbruno","2026-01-03","21:16:57","@BolsonaroSP @NicolasMaduro Kkkkk o bananinha ataca novamente com suas teorias da conspiração",0,93,12,0,2,0,0,"",0.06215212866663933,0.336698442697525,0.6011494398117065,"negativo"
"vintetres_","2026-01-03","21:08:38","@BolsonaroSP @NicolasMaduro Calma bananinha",0,43,4,0,2,0,0,"",0.1104903444647789,0.824439525604248,0.06507010012865067,"neutro"
"CStartech","2026-01-03","21:08:09","@BolsonaroSP @NicolasMaduro Esperando a delação https://t.co/m4kpwH92oV",1,71,6,0,2,0,0,"",0.26266786456108093,0.6779686212539673,0.05936349555850029,"neutro"
"TOBIASBULLDOG","2026-01-03","21:07:28","@BolsonaroSP @NicolasMaduro https://t.co/pyXgL3X37w",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
